ride_id,rideable_type,member_casual,ride_duration,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng
116163E4247CD8D2,classic_bike,member,0 days 12:16:21,2024-05-31 11:49:34,2024-06-01 00:05:55,Broadway & Ridge Ave,15578,Paulina St & Montrose Ave,TA1309000021,41.9840446107,-87.6602738295,41.961507,-87.671387
116163E4247CD8D2,classic_bike,member,0 days 12:16:21,2024-05-31 11:49:34,2024-06-01 00:05:55,Broadway & Ridge Ave,15578,Paulina St & Montrose Ave,TA1309000021,41.9840446107,-87.6602738295,41.961507,-87.671387
B1B9E66D2E7C383D,classic_bike,casual,0 days 22:02:31,2024-05-31 11:50:26,2024-06-01 09:52:57,Austin Blvd & Madison St,16918,Austin Blvd & Madison St,16918,41.880281,-87.774453,41.880281,-87.774453
B1B9E66D2E7C383D,classic_bike,casual,0 days 22:02:31,2024-05-31 11:50:26,2024-06-01 09:52:57,Austin Blvd & Madison St,16918,Austin Blvd & Madison St,16918,41.880281,-87.774453,41.880281,-87.774453
05D27072A33A290C,classic_bike,member,0 days 11:37:59,2024-05-31 16:34:46,2024-06-01 04:12:45,Dearborn St & Erie St,13045,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.893992,-87.629318,41.932588,-87.636427
05D27072A33A290C,classic_bike,member,0 days 11:37:59,2024-05-31 16:34:46,2024-06-01 04:12:45,Dearborn St & Erie St,13045,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.893992,-87.629318,41.932588,-87.636427
5CF14A89027D325F,classic_bike,casual,0 days 20:31:18,2024-05-31 16:42:24,2024-06-01 13:13:42,Rush St & Superior St,15530,Streeter Dr & Grand Ave,13022,41.89576474564,-87.6259080327,41.892278,-87.612043
5CF14A89027D325F,classic_bike,casual,0 days 20:31:18,2024-05-31 16:42:24,2024-06-01 13:13:42,Rush St & Superior St,15530,Streeter Dr & Grand Ave,13022,41.89576474564,-87.6259080327,41.892278,-87.612043
7238771678C03E5F,classic_bike,casual,0 days 06:35:46,2024-05-31 17:36:43,2024-06-01 00:12:29,Michigan Ave & Madison St,13036,Damen Ave & Pierce Ave,TA1305000041,41.882134,-87.625125,41.9093960065,-87.6776919292
7238771678C03E5F,classic_bike,casual,0 days 06:35:46,2024-05-31 17:36:43,2024-06-01 00:12:29,Michigan Ave & Madison St,13036,Damen Ave & Pierce Ave,TA1305000041,41.882134,-87.625125,41.9093960065,-87.6776919292
FA03ED5FBCE6E570,classic_bike,casual,0 days 06:46:27,2024-05-31 18:04:57,2024-06-01 00:51:24,Clark St & North Ave,13128,Wentworth Ave & Cermak Rd,13075,41.911974,-87.631942,41.85308455741279,-87.63193130493164
FA03ED5FBCE6E570,classic_bike,casual,0 days 06:46:27,2024-05-31 18:04:57,2024-06-01 00:51:24,Clark St & North Ave,13128,Wentworth Ave & Cermak Rd,13075,41.911974,-87.631942,41.85308455741279,-87.63193130493164
97FB4EDFD12E4192,classic_bike,casual,0 days 13:09:39,2024-05-31 18:18:02,2024-06-01 07:27:41,Leavitt St & Belmont Ave,KA17018068,Spaulding Ave & Armitage Ave,15650,41.939354,-87.683282,41.91710803478932,-87.71022096276283
97FB4EDFD12E4192,classic_bike,casual,0 days 13:09:39,2024-05-31 18:18:02,2024-06-01 07:27:41,Leavitt St & Belmont Ave,KA17018068,Spaulding Ave & Armitage Ave,15650,41.939354,-87.683282,41.91710803478932,-87.71022096276283
43F5E06516957BF9,classic_bike,casual,0 days 06:30:42,2024-05-31 18:23:08,2024-06-01 00:53:50,Streeter Dr & Grand Ave,13022,Sheffield Ave & Waveland Ave,TA1307000126,41.892278,-87.612043,41.949399,-87.654529
43F5E06516957BF9,classic_bike,casual,0 days 06:30:42,2024-05-31 18:23:08,2024-06-01 00:53:50,Streeter Dr & Grand Ave,13022,Sheffield Ave & Waveland Ave,TA1307000126,41.892278,-87.612043,41.949399,-87.654529
CE5D8C80E791A4BE,electric_bike,member,0 days 06:04:51,2024-05-31 19:02:10,2024-06-01 01:07:01,Wabash Ave & Adams St,KA1503000015,Wabash Ave & Grand Ave,TA1307000117,41.879328966,-87.625932455,41.891466,-87.626761
CE5D8C80E791A4BE,electric_bike,member,0 days 06:04:51,2024-05-31 19:02:10,2024-06-01 01:07:01,Wabash Ave & Adams St,KA1503000015,Wabash Ave & Grand Ave,TA1307000117,41.879328966,-87.625932455,41.891466,-87.626761
C4348E6A5DF57407,classic_bike,casual,0 days 14:47:46,2024-05-31 19:39:31,2024-06-01 10:27:17,Larrabee St & Menomonee St,TA1306000007,Ravenswood Ave & Lawrence Ave,TA1309000066,41.91468,-87.64332,41.968445,-87.674226
C4348E6A5DF57407,classic_bike,casual,0 days 14:47:46,2024-05-31 19:39:31,2024-06-01 10:27:17,Larrabee St & Menomonee St,TA1306000007,Ravenswood Ave & Lawrence Ave,TA1309000066,41.91468,-87.64332,41.968445,-87.674226
0C2E6C64DFAB2BB2,classic_bike,casual,0 days 21:04:11,2024-05-31 20:09:42,2024-06-01 17:13:53,Millennium Park,13008,Kingsbury St & Erie St,13265,41.8810317,-87.62408432,41.89380805624359,-87.64169722795485
0C2E6C64DFAB2BB2,classic_bike,casual,0 days 21:04:11,2024-05-31 20:09:42,2024-06-01 17:13:53,Millennium Park,13008,Kingsbury St & Erie St,13265,41.8810317,-87.62408432,41.89380805624359,-87.64169722795485
0F96F0BD8E9401F0,classic_bike,casual,0 days 13:10:24,2024-05-31 20:10:57,2024-06-01 09:21:21,Clark St & Wellington Ave,TA1307000136,Halsted St & Roscoe St,TA1309000025,41.9364968219,-87.6475386582,41.94367,-87.64895
0F96F0BD8E9401F0,classic_bike,casual,0 days 13:10:24,2024-05-31 20:10:57,2024-06-01 09:21:21,Clark St & Wellington Ave,TA1307000136,Halsted St & Roscoe St,TA1309000025,41.9364968219,-87.6475386582,41.94367,-87.64895
43637BA11F2DAA42,classic_bike,casual,0 days 17:01:37,2024-05-31 20:27:14,2024-06-01 13:28:51,Dearborn St & Erie St,13045,Broadway & Cornelia Ave,13278,41.893992,-87.629318,41.945529,-87.646439
43637BA11F2DAA42,classic_bike,casual,0 days 17:01:37,2024-05-31 20:27:14,2024-06-01 13:28:51,Dearborn St & Erie St,13045,Broadway & Cornelia Ave,13278,41.893992,-87.629318,41.945529,-87.646439
1EF6CBC15814F5DA,classic_bike,casual,0 days 20:59:14,2024-05-31 20:56:46,2024-06-01 17:56:00,Clark St & Wrightwood Ave,TA1305000014,Clark St & Grace St,TA1307000127,41.929546,-87.643118,41.95078,-87.659172
1EF6CBC15814F5DA,classic_bike,casual,0 days 20:59:14,2024-05-31 20:56:46,2024-06-01 17:56:00,Clark St & Wrightwood Ave,TA1305000014,Clark St & Grace St,TA1307000127,41.929546,-87.643118,41.95078,-87.659172
95B4A852D801C77A,classic_bike,casual,0 days 05:30:26,2024-05-31 21:06:26,2024-06-01 02:36:52,Kedzie Ave & Milwaukee Ave,13085,Kedzie Ave & Milwaukee Ave,13085,41.929567,-87.707857,41.929567,-87.707857
95B4A852D801C77A,classic_bike,casual,0 days 05:30:26,2024-05-31 21:06:26,2024-06-01 02:36:52,Kedzie Ave & Milwaukee Ave,13085,Kedzie Ave & Milwaukee Ave,13085,41.929567,-87.707857,41.929567,-87.707857
3CE5E2EB3B4E1999,electric_bike,casual,0 days 02:22:21,2024-05-31 22:28:32,2024-06-01 00:50:53,Columbus Dr & Randolph St,13263,Wentworth Ave & Cermak Rd*,chargingstx07,41.884437203,-87.619559765,41.853214418519656,-87.63187229633331
3CE5E2EB3B4E1999,electric_bike,casual,0 days 02:22:21,2024-05-31 22:28:32,2024-06-01 00:50:53,Columbus Dr & Randolph St,13263,Wentworth Ave & Cermak Rd*,chargingstx07,41.884437203,-87.619559765,41.853214418519656,-87.63187229633331
07DBFDA3C91006AE,classic_bike,casual,0 days 10:29:42,2024-05-31 22:35:31,2024-06-01 09:05:13,Western Ave & Walton St,KA1504000103,Western Ave & Walton St,KA1504000103,41.89841768945,-87.6865960164,41.89841768945,-87.6865960164
07DBFDA3C91006AE,classic_bike,casual,0 days 10:29:42,2024-05-31 22:35:31,2024-06-01 09:05:13,Western Ave & Walton St,KA1504000103,Western Ave & Walton St,KA1504000103,41.89841768945,-87.6865960164,41.89841768945,-87.6865960164
ABFFF6C6D8887D92,classic_bike,casual,0 days 02:08:37,2024-05-31 22:42:32,2024-06-01 00:51:09,Columbus Dr & Randolph St,13263,Wentworth Ave & Cermak Rd*,chargingstx07,41.884728,-87.619521,41.853214418519656,-87.63187229633331
ABFFF6C6D8887D92,classic_bike,casual,0 days 02:08:37,2024-05-31 22:42:32,2024-06-01 00:51:09,Columbus Dr & Randolph St,13263,Wentworth Ave & Cermak Rd*,chargingstx07,41.884728,-87.619521,41.853214418519656,-87.63187229633331
F7E3361ABB32F747,classic_bike,casual,0 days 02:08:28,2024-05-31 22:42:51,2024-06-01 00:51:19,Columbus Dr & Randolph St,13263,Wentworth Ave & Cermak Rd,13075,41.884728,-87.619521,41.85308455741279,-87.63193130493164
F7E3361ABB32F747,classic_bike,casual,0 days 02:08:28,2024-05-31 22:42:51,2024-06-01 00:51:19,Columbus Dr & Randolph St,13263,Wentworth Ave & Cermak Rd,13075,41.884728,-87.619521,41.85308455741279,-87.63193130493164
3F8AA01C33AD62BA,classic_bike,casual,0 days 06:05:37,2024-05-31 22:49:28,2024-06-01 04:55:05,Larrabee St & Webster Ave,13193,Wells St & Concord Ln,TA1308000050,41.921822,-87.64414,41.912133,-87.634656
3F8AA01C33AD62BA,classic_bike,casual,0 days 06:05:37,2024-05-31 22:49:28,2024-06-01 04:55:05,Larrabee St & Webster Ave,13193,Wells St & Concord Ln,TA1308000050,41.921822,-87.64414,41.912133,-87.634656
C899AFD24E3306F0,classic_bike,casual,0 days 01:24:09,2024-05-31 22:50:23,2024-06-01 00:14:32,State St & Van Buren St,TA1305000035,State St & Van Buren St,TA1305000035,41.877181,-87.627844,41.877181,-87.627844
C899AFD24E3306F0,classic_bike,casual,0 days 01:24:09,2024-05-31 22:50:23,2024-06-01 00:14:32,State St & Van Buren St,TA1305000035,State St & Van Buren St,TA1305000035,41.877181,-87.627844,41.877181,-87.627844
BE96DFD7724F59C5,classic_bike,casual,0 days 01:21:30,2024-05-31 22:52:38,2024-06-01 00:14:08,Burnham Harbor,15545,Western Ave & Winnebago Ave,13068,41.85741178707404,-87.61379152536392,41.91552,-87.687022
BE96DFD7724F59C5,classic_bike,casual,0 days 01:21:30,2024-05-31 22:52:38,2024-06-01 00:14:08,Burnham Harbor,15545,Western Ave & Winnebago Ave,13068,41.85741178707404,-87.61379152536392,41.91552,-87.687022
7BC67FD33887B3CB,classic_bike,casual,0 days 01:48:21,2024-05-31 22:54:20,2024-06-01 00:42:41,Burnham Harbor,15545,St. Louis Ave & Fullerton Ave,KA1504000090,41.85741178707404,-87.61379152536392,41.92481559681187,-87.71449506282805
7BC67FD33887B3CB,classic_bike,casual,0 days 01:48:21,2024-05-31 22:54:20,2024-06-01 00:42:41,Burnham Harbor,15545,St. Louis Ave & Fullerton Ave,KA1504000090,41.85741178707404,-87.61379152536392,41.92481559681187,-87.71449506282805
93DE9869CB329AC0,classic_bike,casual,0 days 10:40:13,2024-05-31 23:06:03,2024-06-01 09:46:16,Western Ave & Walton St,KA1504000103,Damen Ave & Chicago Ave,13132,41.89841768945,-87.6865960164,41.895769,-87.67722
93DE9869CB329AC0,classic_bike,casual,0 days 10:40:13,2024-05-31 23:06:03,2024-06-01 09:46:16,Western Ave & Walton St,KA1504000103,Damen Ave & Chicago Ave,13132,41.89841768945,-87.6865960164,41.895769,-87.67722
911805B6A69F6204,electric_bike,member,0 days 01:08:28,2024-05-31 23:06:30,2024-06-01 00:14:58,Burnham Harbor,15545,Streeter Dr & Grand Ave,13022,41.857420802,-87.613818169,41.892278,-87.612043
911805B6A69F6204,electric_bike,member,0 days 01:08:28,2024-05-31 23:06:30,2024-06-01 00:14:58,Burnham Harbor,15545,Streeter Dr & Grand Ave,13022,41.857420802,-87.613818169,41.892278,-87.612043
FEA150E7A56F187E,classic_bike,member,0 days 09:38:38,2024-05-31 23:09:06,2024-06-01 08:47:44,Sangamon St & Lake St,TA1306000015,State St & Kinzie St,13050,41.88577925240433,-87.65102460980414,41.88937546663168,-87.62707650661469
FEA150E7A56F187E,classic_bike,member,0 days 09:38:38,2024-05-31 23:09:06,2024-06-01 08:47:44,Sangamon St & Lake St,TA1306000015,State St & Kinzie St,13050,41.88577925240433,-87.65102460980414,41.88937546663168,-87.62707650661469
E011D7A381AEF0A7,classic_bike,casual,0 days 01:03:31,2024-05-31 23:11:00,2024-06-01 00:14:31,Burnham Harbor,15545,Western Ave & Winnebago Ave,13068,41.85741178707404,-87.61379152536392,41.91552,-87.687022
E011D7A381AEF0A7,classic_bike,casual,0 days 01:03:31,2024-05-31 23:11:00,2024-06-01 00:14:31,Burnham Harbor,15545,Western Ave & Winnebago Ave,13068,41.85741178707404,-87.61379152536392,41.91552,-87.687022
88BFB17F3D4B715B,electric_bike,casual,0 days 00:58:06,2024-05-31 23:17:35,2024-06-01 00:15:41,Dearborn St & Erie St,13045,State St & Van Buren St,TA1305000035,41.893980742,-87.629399776,41.877181,-87.627844
856C7C0338131AAA,classic_bike,casual,0 days 00:57:10,2024-05-31 23:17:35,2024-06-01 00:14:45,Burnham Harbor,15545,Streeter Dr & Grand Ave,13022,41.85741178707404,-87.61379152536392,41.892278,-87.612043
856C7C0338131AAA,classic_bike,casual,0 days 00:57:10,2024-05-31 23:17:35,2024-06-01 00:14:45,Burnham Harbor,15545,Streeter Dr & Grand Ave,13022,41.85741178707404,-87.61379152536392,41.892278,-87.612043
88BFB17F3D4B715B,electric_bike,casual,0 days 00:58:06,2024-05-31 23:17:35,2024-06-01 00:15:41,Dearborn St & Erie St,13045,State St & Van Buren St,TA1305000035,41.893980742,-87.629399776,41.877181,-87.627844
171D1ADC1F6AB687,classic_bike,member,0 days 00:55:11,2024-05-31 23:18:10,2024-06-01 00:13:21,Streeter Dr & Grand Ave,13022,Clark St & Columbia Ave,RP-008,41.892278,-87.612043,42.00445062934,-87.6724024047
171D1ADC1F6AB687,classic_bike,member,0 days 00:55:11,2024-05-31 23:18:10,2024-06-01 00:13:21,Streeter Dr & Grand Ave,13022,Clark St & Columbia Ave,RP-008,41.892278,-87.612043,42.00445062934,-87.6724024047
F56A74CBCE0D5CEC,electric_bike,casual,0 days 00:52:23,2024-05-31 23:18:37,2024-06-01 00:11:00,Michigan Ave & 14th St,TA1307000124,Halsted St & Dickens Ave,13192,41.864035845,-87.623782039,41.919936,-87.64883
